date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.fe.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1240/1240	------	200	untouched ('')	font/woff2	etag:%22623bd5af-4d8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1772/1772	------	200	untouched ('')	font/woff	etag:%22623bd5af-6ec%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	2976/2976	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-ba0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.10.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.ff.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.100d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.104.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	4280/4280	------	200	untouched ('')	font/woff2	etag:%22623bd5af-10b8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	5312/5312	------	200	untouched ('')	font/woff	etag:%22623bd5af-14c0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	10800/10800	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-2a30%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.11.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.105.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.106d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.10a.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	7860/7860	------	200	untouched ('')	font/woff2	etag:%22623bd5af-1eb4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	10152/10152	------	200	untouched ('')	font/woff	etag:%22623bd5af-27a8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	21436/21436	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-53bc%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.0.13.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.10b.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.10cd41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.110.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9460/9460	------	200	untouched ('')	font/woff2	etag:%22623bd5af-24f4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	12004/12004	------	200	untouched ('')	font/woff	etag:%22623bd5af-2ee4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	22928/22928	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-5990%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.111.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.112d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.116.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	960/960	------	200	untouched ('')	font/woff2	etag:%22623bd5af-3c0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1496/1496	------	200	untouched ('')	font/woff	etag:%22623bd5af-5d8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	2632/2632	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-a48%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.117.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.118d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.11c.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	12004/12004	------	200	untouched ('')	font/woff2	etag:%22623bd5af-2ee4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	15004/15004	------	200	untouched ('')	font/woff	etag:%22623bd5af-3a9c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	32112/32112	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-7d70%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.11d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.11ed41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.122.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	11100/11100	------	200	untouched ('')	font/woff2	etag:%22623bd5af-2b5c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	14008/14008	------	200	untouched ('')	font/woff	etag:%22623bd5af-36b8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	29036/29036	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-716c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.123.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.124d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.128.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	12432/12432	------	200	untouched ('')	font/woff2	etag:%22623bd5af-3090%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	15384/15384	------	200	untouched ('')	font/woff	etag:%22623bd5af-3c18%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	27968/27968	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-6d40%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.129.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.12ad41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.12e.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	940/940	------	200	untouched ('')	font/woff2	etag:%22623bd5af-3ac%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1404/1404	------	200	untouched ('')	font/woff	etag:%22623bd5af-57c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	2508/2508	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-9cc%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.12f.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.130d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.134.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	8900/8900	------	200	untouched ('')	font/woff2	etag:%22623bd5af-22c4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	10996/10996	------	200	untouched ('')	font/woff	etag:%22623bd5af-2af4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	25776/25776	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-64b0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.135.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.136d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.13a.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	10440/10440	------	200	untouched ('')	font/woff2	etag:%22623bd5af-28c8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	12816/12816	------	200	untouched ('')	font/woff	etag:%22623bd5af-3210%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	23208/23208	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-5aa8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.13b.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.13cd41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.140.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1064/1064	------	200	untouched ('')	font/woff2	etag:%22623bd5af-428%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1572/1572	------	200	untouched ('')	font/woff	etag:%22623bd5af-624%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	2724/2724	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-aa4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.141.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.142d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.146.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1024/1024	------	200	untouched ('')	font/woff2	etag:%22623bd5af-400%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	1576/1576	------	200	untouched ('')	font/woff	etag:%22623bd5af-628%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	2680/2680	------	200	untouched ('')	font/ttf	etag:W/%22623bd5af-a78%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.147.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
14:42:35	9339/9339	------	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.148d41d.delayed	(from https://yell0wsuit.github.io/css/pro.min.css)
